name,type,start_time,duration,"mosi","miso"
"SPI","result",0.018209167,0.000024042,0x00,0xFF
"SPI","result",0.018248417,0.000024042,0x00,0xFF
"SPI","result",0.018287625,0.000024083,0x00,0xFF
"SPI","result",0.018326917,0.000024042,0x00,0xFF
"SPI","result",0.018366167,0.000024042,0x01,0xFF
"SPI","result",0.0184055,0.000024042,0xFF,0xFF
"SPI","result",0.018445,0.000024042,0xFF,0x01
"SPI","disable",0.018477083,0.000000042,,
"SPI","enable",0.018517417,0.000000042,,
"SPI","result",0.018525875,0.000024042,0xFF,0xFF
"SPI","result",0.018565333,0.000024042,0xFF,0xFF
"SPI","result",0.018605458,0.000024042,0x69,0xFF
"SPI","result",0.018644667,0.000024042,0x40,0xFF
"SPI","result",0.018683917,0.000024042,0x00,0xFF
"SPI","result",0.018723125,0.000024042,0x00,0xFF
"SPI","result",0.018762417,0.000024042,0x00,0xFF
"SPI","result",0.018801667,0.000024042,0x01,0xFF
"SPI","result",0.018841,0.000024042,0xFF,0xFF
"SPI","result",0.0188805,0.000024042,0xFF,0x01
"SPI","disable",0.018913583,0.000000042,,
"SPI","enable",0.018953833,0.000000042,,
"SPI","result",0.018962292,0.000024042,0xFF,0xFF
"SPI","result",0.019001958,0.000024042,0xFF,0xFF
"SPI","result",0.019042083,0.000024042,0x77,0xFF
"SPI","result",0.019081292,0.000024042,0x00,0xFF
"SPI","result",0.019120542,0.000024042,0x00,0xFF
"SPI","result",0.01915975,0.000024042,0x00,0xFF
"SPI","result",0.019199,0.000024042,0x00,0xFF
"SPI","result",0.01923825,0.000024042,0x01,0xFF
"SPI","result",0.019277583,0.000024,0xFF,0xFF
"SPI","result",0.019317042,0.000024042,0xFF,0x01
"SPI","disable",0.019349125,0.000000042,,
"SPI","enable",0.019389417,0.000000042,,
"SPI","result",0.019397917,0.000024042,0xFF,0xFF
"SPI","result",0.019437542,0.000024042,0xFF,0xFF
"SPI","result",0.019477667,0.000024042,0x69,0xFF
"SPI","result",0.019516875,0.000024042,0x40,0xFF
"SPI","result",0.019555958,0.000024042,0x00,0xFF
"SPI","result",0.019595167,0.000024042,0x00,0xFF
"SPI","result",0.019634417,0.000024042,0x00,0xFF
"SPI","result",0.019673667,0.000024042,0x01,0xFF
"SPI","result",0.019713,0.000024042,0xFF,0xFF
"SPI","result",0.019752458,0.000024042,0xFF,0x01
"SPI","disable",0.019785542,0.000000042,,
"SPI","enable",0.019825833,0.000000042,,
"SPI","result",0.019834292,0.000024042,0xFF,0xFF
"SPI","result",0.019873917,0.000024042,0xFF,0xFF
"SPI","result",0.019914083,0.000024042,0x77,0xFF
"SPI","result",0.019953292,0.000024042,0x00,0xFF
"SPI","result",0.019992542,0.000024042,0x00,0xFF
"SPI","result",0.02003175,0.000024042,0x00,0xFF
"SPI","result",0.020071,0.000024042,0x00,0xFF
"SPI","result",0.02011025,0.000024042,0x01,0xFF
"SPI","result",0.020149625,0.000024,0xFF,0xFF
"SPI","result",0.020189083,0.000024042,0xFF,0x01
"SPI","disable",0.020221167,0.000000042,,
"SPI","enable",0.020261458,0.000000042,,
"SPI","result",0.020269917,0.000024042,0xFF,0xFF
"SPI","result",0.020309583,0.000024042,0xFF,0xFF
"SPI","result",0.020349708,0.000024042,0x69,0xFF
"SPI","result",0.020388917,0.000024,0x40,0xFF
"SPI","result",0.020428167,0.000024,0x00,0xFF
"SPI","result",0.020467333,0.000024042,0x00,0xFF
"SPI","result",0.020506583,0.000024042,0x00,0xFF
"SPI","result",0.020545667,0.000024042,0x01,0xFF
"SPI","result",0.020585,0.000024042,0xFF,0xFF
"SPI","result",0.020624458,0.000024042,0xFF,0x01
"SPI","disable",0.020657542,0.000000042,,
"SPI","enable",0.020697833,0.000000042,,
"SPI","result",0.020706292,0.000024042,0xFF,0xFF
"SPI","result",0.020745917,0.000024042,0xFF,0xFF
"SPI","result",0.020786042,0.000024042,0x77,0xFF
"SPI","result",0.02082525,0.000024042,0x00,0xFF
"SPI","result",0.0208645,0.000024042,0x00,0xFF
"SPI","result",0.020903708,0.000024042,0x00,0xFF
"SPI","result",0.020942958,0.000024042,0x00,0xFF
"SPI","result",0.020982208,0.000024042,0x01,0xFF
"SPI","result",0.021021542,0.000024042,0xFF,0xFF
"SPI","result",0.021061042,0.000024042,0xFF,0x01
"SPI","disable",0.021093125,0.000000042,,
"SPI","enable",0.021133417,0.000000042,,
"SPI","result",0.021141917,0.000024042,0xFF,0xFF
"SPI","result",0.021181542,0.000024042,0xFF,0xFF
"SPI","result",0.021221667,0.000024042,0x69,0xFF
"SPI","result",0.021260875,0.000024042,0x40,0xFF
"SPI","result",0.021300167,0.000024,0x00,0xFF
"SPI","result",0.021339375,0.000024,0x00,0xFF
"SPI","result",0.021378625,0.000024042,0x00,0xFF
"SPI","result",0.021417875,0.000024042,0x01,0xFF
"SPI","result",0.021457208,0.000024042,0xFF,0xFF
"SPI","result",0.021496708,0.000024042,0xFF,0x01
"SPI","disable",0.021530542,0.000000042,,
"SPI","enable",0.021570833,0.000000042,,
"SPI","result",0.021579333,0.000024042,0xFF,0xFF
"SPI","result",0.021618958,0.000024042,0xFF,0xFF
"SPI","result",0.021659083,0.000024042,0x77,0xFF
"SPI","result",0.021698292,0.000024042,0x00,0xFF
"SPI","result",0.021737583,0.000024042,0x00,0xFF
"SPI","result",0.021776792,0.000024042,0x00,0xFF
"SPI","result",0.021816042,0.000024042,0x00,0xFF
"SPI","result",0.021855292,0.000024042,0x01,0xFF
"SPI","result",0.021894625,0.000024042,0xFF,0xFF
"SPI","result",0.021934125,0.000024042,0xFF,0x01
"SPI","disable",0.02196625,0.000000042,,
"SPI","enable",0.022006542,0.000000042,,
"SPI","result",0.022015,0.000024042,0xFF,0xFF
"SPI","result",0.022054667,0.000024042,0xFF,0xFF
"SPI","result",0.022094792,0.000024042,0x69,0xFF
"SPI","result",0.022134,0.000024042,0x40,0xFF
"SPI","result",0.02217325,0.000024042,0x00,0xFF
"SPI","result",0.0222125,0.000024042,0x00,0xFF
"SPI","result",0.02225175,0.000024042,0x00,0xFF
"SPI","result",0.022291,0.000024042,0x01,0xFF
"SPI","result",0.022330333,0.000024042,0xFF,0xFF
"SPI","result",0.022369833,0.000024042,0xFF,0x01
"SPI","disable",0.022402917,0.000000042,,
"SPI","enable",0.022443208,0.000000042,,
"SPI","result",0.022451667,0.000024042,0xFF,0xFF
"SPI","result",0.022491333,0.000024042,0xFF,0xFF
"SPI","result",0.022532167,0.000024042,0x77,0xFF
"SPI","result",0.022571458,0.000024042,0x00,0xFF
"SPI","result",0.022610708,0.000024042,0x00,0xFF
"SPI","result",0.022649917,0.000024042,0x00,0xFF
"SPI","result",0.022689208,0.000024042,0x00,0xFF
"SPI","result",0.022728458,0.000024042,0x01,0xFF
"SPI","result",0.022767792,0.000024042,0xFF,0xFF
"SPI","result",0.022807292,0.000024042,0xFF,0x01
"SPI","disable",0.022839417,0.000000042,,
"SPI","enable",0.022879708,0.000000042,,
"SPI","result",0.022888208,0.000024042,0xFF,0xFF
"SPI","result",0.022927875,0.000024042,0xFF,0xFF
"SPI","result",0.022968,0.000024042,0x69,0xFF
"SPI","result",0.023007208,0.000024042,0x40,0xFF
"SPI","result",0.023046458,0.000024042,0x00,0xFF
"SPI","result",0.023085667,0.000024042,0x00,0xFF
"SPI","result",0.023124958,0.000024042,0x00,0xFF
"SPI","result",0.023164208,0.000024042,0x01,0xFF
"SPI","result",0.023203542,0.000024042,0xFF,0xFF
"SPI","result",0.023243042,0.000024042,0xFF,0x01
"SPI","disable",0.023276125,0.000000042,,
"SPI","enable",0.023316417,0.000000042,,
"SPI","result",0.023324875,0.000024042,0xFF,0xFF
"SPI","result",0.023364542,0.000024042,0xFF,0xFF
"SPI","result",0.023404667,0.000024042,0x77,0xFF
"SPI","result",0.023443875,0.000024042,0x00,0xFF
"SPI","result",0.023483167,0.000024042,0x00,0xFF
"SPI","result",0.023522375,0.000024042,0x00,0xFF
"SPI","result",0.023561458,0.000024042,0x00,0xFF
"SPI","result",0.023600708,0.000024042,0x01,0xFF
"SPI","result",0.023640042,0.000024042,0xFF,0xFF
"SPI","result",0.023679542,0.000024042,0xFF,0x01
"SPI","disable",0.023711667,0.000000042,,
"SPI","enable",0.023751958,0.000000042,,
"SPI","result",0.023760458,0.000024042,0xFF,0xFF
"SPI","result",0.023800083,0.000024042,0xFF,0xFF
"SPI","result",0.02384025,0.000024042,0x69,0xFF
"SPI","result",0.023879458,0.000024042,0x40,0xFF
"SPI","result",0.023918708,0.000024042,0x00,0xFF
"SPI","result",0.023957917,0.000024083,0x00,0xFF
"SPI","result",0.023997208,0.000024042,0x00,0xFF
"SPI","result",0.0240365,0.000024042,0x01,0xFF
"SPI","result",0.024075833,0.000024042,0xFF,0xFF
"SPI","result",0.024115292,0.000024083,0xFF,0x01
"SPI","disable",0.024148417,0.000000042,,
"SPI","enable",0.024188667,0.000000042,,
"SPI","result",0.024197125,0.000024042,0xFF,0xFF
"SPI","result",0.024236792,0.000024042,0xFF,0xFF
"SPI","result",0.024276917,0.000024042,0x77,0xFF
"SPI","result",0.024316125,0.000024042,0x00,0xFF
"SPI","result",0.024355375,0.000024042,0x00,0xFF
"SPI","result",0.024394583,0.000024042,0x00,0xFF
"SPI","result",0.024433875,0.000024042,0x00,0xFF
"SPI","result",0.024473125,0.000024042,0x01,0xFF
"SPI","result",0.024512458,0.000024042,0xFF,0xFF
"SPI","result",0.024551792,0.000024042,0xFF,0x01
"SPI","disable",0.024583875,0.000000042,,
"SPI","enable",0.024624208,0.000000042,,
"SPI","result",0.024632667,0.000024042,0xFF,0xFF
"SPI","result",0.024672292,0.000024042,0xFF,0xFF
"SPI","result",0.024712458,0.000024042,0x69,0xFF
"SPI","result",0.024751667,0.000024042,0x40,0xFF
"SPI","result",0.024790917,0.000024042,0x00,0xFF
"SPI","result",0.024830125,0.000024042,0x00,0xFF
"SPI","result",0.024869417,0.000024042,0x00,0xFF
"SPI","result",0.024908667,0.000024042,0x01,0xFF
"SPI","result",0.024948,0.000024042,0xFF,0xFF
"SPI","result",0.0249875,0.000024042,0xFF,0x01
"SPI","disable",0.025020583,0.000000042,,
"SPI","enable",0.025060875,0.000000042,,
"SPI","result",0.025069333,0.000024042,0xFF,0xFF
"SPI","result",0.025109,0.000024042,0xFF,0xFF
"SPI","result",0.025149125,0.000024042,0x77,0xFF
"SPI","result",0.025188333,0.000024083,0x00,0xFF
"SPI","result",0.025227625,0.000024042,0x00,0xFF
"SPI","result",0.025266833,0.000024083,0x00,0xFF
"SPI","result",0.025306125,0.000024042,0x00,0xFF
"SPI","result",0.025345417,0.000024042,0x01,0xFF
"SPI","result",0.02538475,0.000024042,0xFF,0xFF
"SPI","result",0.02542425,0.000024042,0xFF,0x01
"SPI","disable",0.025456375,0.000000042,,
"SPI","enable",0.025496708,0.000000042,,
"SPI","result",0.025505167,0.000024042,0xFF,0xFF
"SPI","result",0.025544625,0.000024083,0xFF,0xFF
"SPI","result",0.025584792,0.000024042,0x69,0xFF
"SPI","result",0.025624,0.000024042,0x40,0xFF
"SPI","result",0.025663292,0.000024042,0x00,0xFF
"SPI","result",0.0257025,0.000024042,0x00,0xFF
"SPI","result",0.02574175,0.000024042,0x00,0xFF
"SPI","result",0.025781042,0.000024042,0x01,0xFF
"SPI","result",0.025820375,0.000024042,0xFF,0xFF
"SPI","result",0.025859875,0.000024042,0xFF,0x01
"SPI","disable",0.025892958,0.000000042,,
"SPI","enable",0.02593325,0.000000042,,
"SPI","result",0.025941708,0.000024042,0xFF,0xFF
"SPI","result",0.025981375,0.000024042,0xFF,0xFF
"SPI","result",0.0260215,0.000024083,0x77,0xFF
"SPI","result",0.02606075,0.000024042,0x00,0xFF
"SPI","result",0.0261,0.000024042,0x00,0xFF
"SPI","result",0.026139208,0.000024042,0x00,0xFF
"SPI","result",0.0261785,0.000024042,0x00,0xFF
"SPI","result",0.02621775,0.000024042,0x01,0xFF
"SPI","result",0.026257083,0.000024042,0xFF,0xFF
"SPI","result",0.026296583,0.000024042,0xFF,0x01
"SPI","disable",0.026328667,0.000000042,,
"SPI","enable",0.026369,0.000000042,,
"SPI","result",0.026377458,0.000024042,0xFF,0xFF
"SPI","result",0.026417125,0.000024042,0xFF,0xFF
"SPI","result",0.02645725,0.000024042,0x69,0xFF
"SPI","result",0.026496458,0.000024083,0x40,0xFF
"SPI","result",0.026536542,0.000024042,0x00,0xFF
"SPI","result",0.02657575,0.000024042,0x00,0xFF
"SPI","result",0.026615,0.000024042,0x00,0xFF
"SPI","result",0.026654292,0.000024042,0x01,0xFF
"SPI","result",0.026693625,0.000024042,0xFF,0xFF
"SPI","result",0.026733083,0.000024042,0xFF,0x01
"SPI","disable",0.026766167,0.000000042,,
"SPI","enable",0.026806458,0.000000042,,
"SPI","result",0.026814917,0.000024042,0xFF,0xFF
"SPI","result",0.026854583,0.000024042,0xFF,0xFF
"SPI","result",0.026894708,0.000024042,0x77,0xFF
"SPI","result",0.026933917,0.000024042,0x00,0xFF
"SPI","result",0.026973167,0.000024083,0x00,0xFF
"SPI","result",0.027012417,0.000024042,0x00,0xFF
"SPI","result",0.027051667,0.000024042,0x00,0xFF
"SPI","result",0.027090917,0.000024042,0x01,0xFF
"SPI","result",0.027130292,0.000024042,0xFF,0xFF
"SPI","result",0.02716975,0.000024042,0xFF,0x01
"SPI","disable",0.027201875,0.000000042,,
"SPI","enable",0.027242167,0.000000042,,
"SPI","result",0.027250625,0.000024083,0xFF,0xFF
"SPI","result",0.027290292,0.000024042,0xFF,0xFF
"SPI","result",0.027330458,0.000024,0x69,0xFF
"SPI","result",0.027369667,0.000024042,0x40,0xFF
"SPI","result",0.027408917,0.000024042,0x00,0xFF
"SPI","result",0.027448125,0.000024042,0x00,0xFF
"SPI","result",0.027487417,0.000024042,0x00,0xFF
"SPI","result",0.027526667,0.000024042,0x01,0xFF
"SPI","result",0.027565833,0.000024042,0xFF,0xFF
"SPI","result",0.027605333,0.000024042,0xFF,0x01
"SPI","disable",0.027638417,0.000000042,,
"SPI","enable",0.027678708,0.000000042,,
"SPI","result",0.027687167,0.000024042,0xFF,0xFF
"SPI","result",0.027726833,0.000024042,0xFF,0xFF
"SPI","result",0.027766958,0.000024042,0x77,0xFF
"SPI","result",0.027806208,0.000024042,0x00,0xFF
"SPI","result",0.027845458,0.000024042,0x00,0xFF
"SPI","result",0.027884667,0.000024042,0x00,0xFF
"SPI","result",0.027923958,0.000024042,0x00,0xFF
"SPI","result",0.027963208,0.000024042,0x01,0xFF
"SPI","result",0.028002542,0.000024042,0xFF,0xFF
"SPI","result",0.028042042,0.000024042,0xFF,0x01
"SPI","disable",0.028074125,0.000000042,,
"SPI","enable",0.028114458,0.000000042,,
"SPI","result",0.028122917,0.000024042,0xFF,0xFF
"SPI","result",0.028162583,0.000024042,0xFF,0xFF
"SPI","result",0.02820275,0.000024042,0x69,0xFF
"SPI","result",0.028241958,0.000024042,0x40,0xFF
"SPI","result",0.028281208,0.000024042,0x00,0xFF
"SPI","result",0.028320417,0.000024083,0x00,0xFF
"SPI","result",0.028359708,0.000024042,0x00,0xFF
"SPI","result",0.028399,0.000024042,0x01,0xFF
"SPI","result",0.028438333,0.000024042,0xFF,0xFF
"SPI","result",0.028477833,0.000024042,0xFF,0x01
"SPI","disable",0.028510917,0.000000042,,
"SPI","enable",0.028551042,0.000000042,,
"SPI","result",0.0285595,0.000024042,0xFF,0xFF
"SPI","result",0.028599167,0.000024042,0xFF,0xFF
"SPI","result",0.028639292,0.000024042,0x77,0xFF
"SPI","result",0.028678542,0.000024042,0x00,0xFF
"SPI","result",0.028717792,0.000024042,0x00,0xFF
"SPI","result",0.028757042,0.000024042,0x00,0xFF
"SPI","result",0.028796292,0.000024083,0x00,0xFF
"SPI","result",0.028835583,0.000024042,0x01,0xFF
"SPI","result",0.028874917,0.000024042,0xFF,0xFF
"SPI","result",0.028914417,0.000024042,0xFF,0x01
"SPI","disable",0.0289465,0.000000042,,
"SPI","enable",0.028986833,0.000000042,,
"SPI","result",0.028995292,0.000024042,0xFF,0xFF
"SPI","result",0.029034958,0.000024042,0xFF,0xFF
"SPI","result",0.029075083,0.000024042,0x69,0xFF
"SPI","result",0.029114292,0.000024042,0x40,0xFF
"SPI","result",0.029153583,0.000024042,0x00,0xFF
"SPI","result",0.029192792,0.000024042,0x00,0xFF
"SPI","result",0.029232042,0.000024042,0x00,0xFF
"SPI","result",0.029271292,0.000024083,0x01,0xFF
"SPI","result",0.029310667,0.000024042,0xFF,0xFF
"SPI","result",0.029350167,0.000024042,0xFF,0x01
"SPI","disable",0.02938325,0.000000042,,
"SPI","enable",0.029423542,0.000000042,,
"SPI","result",0.029432,0.000024042,0xFF,0xFF
"SPI","result",0.029471667,0.000024042,0xFF,0xFF
"SPI","result",0.029511792,0.000024042,0x77,0xFF
"SPI","result",0.029550833,0.000024042,0x00,0xFF
"SPI","result",0.029590125,0.000024042,0x00,0xFF
"SPI","result",0.029629333,0.000024042,0x00,0xFF
"SPI","result",0.029668625,0.000024042,0x00,0xFF
"SPI","result",0.029707875,0.000024042,0x01,0xFF
"SPI","result",0.029747208,0.000024083,0xFF,0xFF
"SPI","result",0.029786708,0.000024042,0xFF,0x01
"SPI","disable",0.029818833,0.000000042,,
"SPI","enable",0.029859125,0.000000042,,
"SPI","result",0.029867625,0.000024042,0xFF,0xFF
"SPI","result",0.02990725,0.000024083,0xFF,0xFF
"SPI","result",0.029947417,0.000024042,0x69,0xFF
"SPI","result",0.029986667,0.000024042,0x40,0xFF
"SPI","result",0.030025917,0.000024042,0x00,0xFF
"SPI","result",0.030065125,0.000024042,0x00,0xFF
"SPI","result",0.030104417,0.000024042,0x00,0xFF
"SPI","result",0.030143667,0.000024042,0x01,0xFF
"SPI","result",0.030183042,0.000024042,0xFF,0xFF
"SPI","result",0.030222542,0.000024042,0xFF,0x01
"SPI","disable",0.030255625,0.000000042,,
"SPI","enable",0.030295875,0.000000042,,
"SPI","result",0.030304375,0.000024042,0xFF,0xFF
"SPI","result",0.030344,0.000024042,0xFF,0xFF
"SPI","result",0.030384167,0.000024042,0x77,0xFF
"SPI","result",0.030423375,0.000024042,0x00,0xFF
"SPI","result",0.030462625,0.000024042,0x00,0xFF
"SPI","result",0.030501833,0.000024042,0x00,0xFF
"SPI","result",0.030540917,0.000024042,0x00,0xFF
"SPI","result",0.030580208,0.000024042,0x01,0xFF
"SPI","result",0.030619542,0.000024042,0xFF,0xFF
"SPI","result",0.030659042,0.000024042,0xFF,0x01
"SPI","disable",0.030691125,0.000000042,,
"SPI","enable",0.030731458,0.000000042,,
"SPI","result",0.030739958,0.000024042,0xFF,0xFF
"SPI","result",0.030779625,0.000024042,0xFF,0xFF
"SPI","result",0.03081975,0.000024042,0x69,0xFF
"SPI","result",0.030858958,0.000024042,0x40,0xFF
"SPI","result",0.030898208,0.000024042,0x00,0xFF
"SPI","result",0.030937458,0.000024042,0x00,0xFF
"SPI","result",0.030976708,0.000024042,0x00,0xFF
"SPI","result",0.031015958,0.000024042,0x01,0xFF
"SPI","result",0.031055292,0.000024042,0xFF,0xFF
"SPI","result",0.031094792,0.000024042,0xFF,0x01
"SPI","disable",0.031127875,0.000000042,,
"SPI","enable",0.031168167,0.000000042,,
"SPI","result",0.031176625,0.000024042,0xFF,0xFF
"SPI","result",0.031216292,0.000024042,0xFF,0xFF
"SPI","result",0.031256417,0.000024042,0x77,0xFF
"SPI","result",0.031295667,0.000024042,0x00,0xFF
"SPI","result",0.031334917,0.000024042,0x00,0xFF
"SPI","result",0.031374125,0.000024042,0x00,0xFF
"SPI","result",0.031413375,0.000024042,0x00,0xFF
"SPI","result",0.031452667,0.000024042,0x01,0xFF
"SPI","result",0.031492,0.000024042,0xFF,0xFF
"SPI","result",0.03153225,0.000024042,0xFF,0x01
"SPI","disable",0.031564333,0.000000042,,
"SPI","enable",0.031604667,0.000000042,,
"SPI","result",0.031613125,0.000024042,0xFF,0xFF
"SPI","result",0.031652792,0.000024042,0xFF,0xFF
"SPI","result",0.031692917,0.000024042,0x69,0xFF
"SPI","result",0.031732125,0.000024042,0x40,0xFF
"SPI","result",0.031771417,0.000024042,0x00,0xFF
"SPI","result",0.031810625,0.000024042,0x00,0xFF
"SPI","result",0.031849875,0.000024042,0x00,0xFF
"SPI","result",0.031889167,0.000024042,0x01,0xFF
"SPI","result",0.0319285,0.000024042,0xFF,0xFF
"SPI","result",0.031968,0.000024042,0xFF,0x01
"SPI","disable",0.032001083,0.000000042,,
"SPI","enable",0.032041375,0.000000042,,
"SPI","result",0.032049833,0.000024042,0xFF,0xFF
"SPI","result",0.0320895,0.000024042,0xFF,0xFF
"SPI","result",0.032129667,0.000024042,0x77,0xFF
"SPI","result",0.032168875,0.000024042,0x00,0xFF
"SPI","result",0.032208167,0.000024042,0x00,0xFF
"SPI","result",0.032247375,0.000024042,0x00,0xFF
"SPI","result",0.032286667,0.000024042,0x00,0xFF
"SPI","result",0.032325917,0.000024042,0x01,0xFF
"SPI","result",0.03236525,0.000024083,0xFF,0xFF
"SPI","result",0.03240475,0.000024042,0xFF,0x01
"SPI","disable",0.032436875,0.000000042,,
"SPI","enable",0.032477167,0.000000042,,
"SPI","result",0.032485667,0.000024042,0xFF,0xFF
"SPI","result",0.032525292,0.000024042,0xFF,0xFF
"SPI","result",0.032565292,0.000024042,0x69,0xFF
"SPI","result",0.0326045,0.000024042,0x40,0xFF
"SPI","result",0.03264375,0.000024083,0x00,0xFF
"SPI","result",0.032683,0.000024042,0x00,0xFF
"SPI","result",0.03272225,0.000024083,0x00,0xFF
"SPI","result",0.032761542,0.000024042,0x01,0xFF
"SPI","result",0.032800875,0.000024083,0xFF,0xFF
"SPI","result",0.032840375,0.000024042,0xFF,0x01
"SPI","disable",0.032873458,0.000000042,,
"SPI","enable",0.03291375,0.000000042,,
"SPI","result",0.032922208,0.000024042,0xFF,0xFF
"SPI","result",0.032961875,0.000024042,0xFF,0xFF
"SPI","result",0.033002042,0.000024042,0x77,0xFF
"SPI","result",0.03304125,0.000024042,0x00,0xFF
"SPI","result",0.033080542,0.000024042,0x00,0xFF
"SPI","result",0.03311975,0.000024083,0x00,0xFF
"SPI","result",0.033159042,0.000024042,0x00,0xFF
"SPI","result",0.033198333,0.000024042,0x01,0xFF
"SPI","result",0.033237667,0.000024042,0xFF,0xFF
"SPI","result",0.033277167,0.000024042,0xFF,0x01
"SPI","disable",0.03330925,0.000000042,,
"SPI","enable",0.033349583,0.000000042,,
"SPI","result",0.033358042,0.000024042,0xFF,0xFF
"SPI","result",0.033397708,0.000024042,0xFF,0xFF
"SPI","result",0.033437833,0.000024042,0x69,0xFF
"SPI","result",0.033477042,0.000024042,0x40,0xFF
"SPI","result",0.033516333,0.000024042,0x00,0xFF
"SPI","result",0.033555417,0.000024042,0x00,0xFF
"SPI","result",0.033594667,0.000024042,0x00,0xFF
"SPI","result",0.033633958,0.000024042,0x01,0xFF
"SPI","result",0.033673292,0.000024042,0xFF,0xFF
"SPI","result",0.033712792,0.000024042,0xFF,0x01
"SPI","disable",0.033745875,0.000000042,,
"SPI","enable",0.033786167,0.000000042,,
"SPI","result",0.033794625,0.000024083,0xFF,0xFF
"SPI","result",0.033834292,0.000024042,0xFF,0xFF
"SPI","result",0.033874458,0.000024042,0x77,0xFF
"SPI","result",0.033913667,0.000024042,0x00,0xFF
"SPI","result",0.033952917,0.000024042,0x00,0xFF
"SPI","result",0.033992167,0.000024042,0x00,0xFF
"SPI","result",0.034031417,0.000024042,0x00,0xFF
"SPI","result",0.034070667,0.000024042,0x01,0xFF
"SPI","result",0.034110042,0.000024042,0xFF,0xFF
